path,locale,intent,status,title,h1,opening,issues
/zh-cn/sourcing/restaurant-kitchen-packages-from-china/pizza-shop/,zh-cn,product,pass,从中国采购披萨店厨房设备组合 | DDNZ,从中国采购披萨店厨房设备组合,"从中国采购披萨店厨房设备组合 冷藏和面团准备位于配料线后方；炉旁衔接切分装盒与取餐，脏器皿从相反侧回到清洗区。 参考布局 9,000 x 8,000 mm",
/es/sourcing/restaurant-kitchen-packages-from-china/pizza-shop/,es,product,pass,Compre un conjunto de cocina para pizzería de China | DDNZ,Compre un conjunto de cocina para pizzería de China,"Compre un conjunto de cocina para pizzería de China Frío y masa quedan detrás de montaje. El horno conecta con corte y cajas; el retorno sucio llega al lavado por el lado opuesto. Distribución de referencia 9,000 x 8,000 mm",
/ar/sourcing/restaurant-kitchen-packages-from-china/pizza-shop/,ar,product,pass,شراء مجموعة مطبخ البيتزا من الصين | DDNZ,شراء مجموعة مطبخ البيتزا من الصين,"شراء مجموعة مطبخ البيتزا من الصين التبريد وتحضير العجين خلف خط الإضافات. يصل الفرن إلى التقطيع والعلب؛ الأواني تعود للغسل من الجهة المقابلة. توزيع مرجعي 9,000 x 8,000 mm",
/ru/sourcing/restaurant-kitchen-packages-from-china/pizza-shop/,ru,product,pass,Купить комплект кухни «Пиццерия» из Китая | DDNZ,Купить комплект кухни «Пиццерия» из Китая,"Купить комплект кухни «Пиццерия» из Китая Холод и тесто находятся за линией начинки. Печь выходит к нарезке и коробкам; грязный возврат проходит с противоположной стороны. Пример расстановки 9,000 x 8,000 mm",
/fr/sourcing/restaurant-kitchen-packages-from-china/pizza-shop/,fr,product,pass,Achetez un ensemble de cuisine pour pizzeria en Chine | DDNZ,Achetez un ensemble de cuisine pour pizzeria en Chine,"Achetez un ensemble de cuisine pour pizzeria en Chine Froid et pâte sont derrière la ligne de garniture. Le four débouche sur découpe et boîtes ; la vaisselle revient au lavage du côté opposé. Implantation de référence 9,000 x 8,000 mm",
/pt/sourcing/restaurant-kitchen-packages-from-china/pizza-shop/,pt,product,pass,Compre um conjunto de cozinha para pizzaria da China | DDNZ,Compre um conjunto de cozinha para pizzaria da China,"Compre um conjunto de cozinha para pizzaria da China Frio e preparo da massa ficam atrás da linha de montagem. O forno se conecta a corte e embalagem; utensílios retornam à lavagem pelo lado oposto. Disposição de referência 9,000 x 8,000 mm",
/tr/sourcing/restaurant-kitchen-packages-from-china/pizza-shop/,tr,product,pass,Çin’den pizzacı için mutfak ekipman paketi satın alın | DDNZ,Çin’den pizzacı için mutfak ekipman paketi satın alın,"Çin’den pizzacı için mutfak ekipman paketi satın alın Soğuk ve hamur hazırlığı malzeme hattının arkasındadır. Fırın kesim ve kutulamaya açılır; kirliler karşıdan yıkamaya döner. Referans yerleşim 9,000 x 8,000 mm",
/sourcing/restaurant-kitchen-packages-from-china/cloud-kitchen/,en,product,pass,Cloud Kitchen Package from China | DDNZ,Cloud kitchen kitchen equipment package from China,"Cloud kitchen kitchen equipment package from China SCENARIO BRIEF Source a cloud kitchen kitchen equipment package from China around your menu, floor plan and utility requirements. Share receiving, cold storage, washing and dispatch without mixing production pods. Three menu pods connect to common receiving, cold holding, warewashing and rider dispatch. Each pod keeps its own preparation and hot line so brands can operate independently.",
/zh-cn/sourcing/restaurant-kitchen-packages-from-china/cloud-kitchen/,zh-cn,product,pass,从中国采购云厨房厨房设备组合 | DDNZ,从中国采购云厨房厨房设备组合,"从中国采购云厨房厨房设备组合 三个菜单单元共用收货、冷藏、清洗和骑手出餐区，各单元保留自己的备餐与热厨线以独立运营。 参考布局 15,000 x 10,000 mm",
/es/sourcing/restaurant-kitchen-packages-from-china/cloud-kitchen/,es,product,pass,Compre un conjunto de cocina para cocina compartida de reparto de China | DDNZ,Compre un conjunto de cocina para cocina compartida de reparto de China,"Compre un conjunto de cocina para cocina compartida de reparto de China Tres módulos comparten recepción, frío, lavado y expedición. Cada uno conserva preparación y línea caliente propias para marcas independientes. Distribución de referencia 15,000 x 10,000 mm",
/ar/sourcing/restaurant-kitchen-packages-from-china/cloud-kitchen/,ar,product,pass,شراء مجموعة مطبخ السحابة والتوصيل المشترك من الصين | DDNZ,شراء مجموعة مطبخ السحابة والتوصيل المشترك من الصين,"شراء مجموعة مطبخ السحابة والتوصيل المشترك من الصين ثلاث وحدات قوائم تشترك في الاستلام والتبريد والغسل وتسليم المندوبين. لكل وحدة تحضير وخط ساخن مستقلان. توزيع مرجعي 15,000 x 10,000 mm",
/ru/sourcing/restaurant-kitchen-packages-from-china/cloud-kitchen/,ru,product,pass,Купить комплект кухни «Общая кухня доставки» из Китая | DDNZ,Купить комплект кухни «Общая кухня доставки» из Китая,"Купить комплект кухни «Общая кухня доставки» из Китая Три меню-модуля делят приёмку, холод, мойку и курьерскую выдачу. У каждого собственная подготовка и горячая линия для независимой работы. Пример расстановки 15,000 x 10,000 mm",
/fr/sourcing/restaurant-kitchen-packages-from-china/cloud-kitchen/,fr,product,pass,Achetez un ensemble de cuisine pour cuisine partagée de livraison en Chine | DDNZ,Achetez un ensemble de cuisine pour cuisine partagée de livraison en Chine,"Achetez un ensemble de cuisine pour cuisine partagée de livraison en Chine Trois modules partagent réception, froid, lavage et expédition. Chaque module garde préparation et ligne chaude propres pour fonctionner indépendamment. Implantation de référence 15,000 x 10,000 mm",
/pt/sourcing/restaurant-kitchen-packages-from-china/cloud-kitchen/,pt,product,pass,Compre um conjunto de cozinha para cozinha delivery compartilhada da China | DDNZ,Compre um conjunto de cozinha para cozinha delivery compartilhada da China,"Compre um conjunto de cozinha para cozinha delivery compartilhada da China Três módulos de cardápio compartilham recebimento, frio, lavagem e expedição. Cada módulo mantém preparo e linha quente próprios para operação independente. Disposição de referência 15,000 x 10,000 mm",
/tr/sourcing/restaurant-kitchen-packages-from-china/cloud-kitchen/,tr,product,pass,Çin’den ortak paket servis mutfağı için mutfak ekipman paketi satın alın | DDNZ,Çin’den ortak paket servis mutfağı için mutfak ekipman paketi satın alın,"Çin’den ortak paket servis mutfağı için mutfak ekipman paketi satın alın Üç menü modülü kabul, soğuk depo, yıkama ve kurye çıkışını paylaşır. Her modül bağımsız hazırlık ve sıcak hat tutar. Referans yerleşim 15,000 x 10,000 mm",
/sourcing/audio-speakers-from-china/,en,product,pass,Audio & Speaker Sourcing from China | DDNZ,Source audio and speaker products from China with every sellable configuration defined.,"Source audio and speaker products from China with every sellable configuration defined. Product Sourcing · Audio & Speakers For importers, distributors, electronics wholesalers, event suppliers and private-label brands. DDNZ compares complete configurations and coordinates samples, inspection evidence, consolidation and export handoff. The category covers portable and party speakers, professional and installed audio, microphones, headphones, amplifiers, plus the batteries, adapters, accessories, packaging and branding that determine the real sellable unit.",
/zh-cn/sourcing/audio-speakers-from-china/,zh-cn,product,pass,从中国采购音响与扬声器 | DDNZ,从中国采购音响与扬声器,从中国采购音响与扬声器 围绕使用场景、额定输出、供电、电池、附件与零售包装采购中国扬声器，让供应商报价、认可样品和出货配置采用同一依据。 适合娱乐零售、活动与区域经销。核对额定和峰值输出、交流与充电路径、电池、无线与输入功能，以及麦克风、遥控器和线材。 适合家居、礼品与风格化零售。核对箱体材料和饰面、旋钮手感、接口布局、扬声器单元、配色与零售包装。,
